actiongeocountrycode,eventbasecode,No_events,Tone,Goldstein,yearmonth
IN,113,97,-5.282420594182796,-2.0,202001
IN,113,49,-3.7234271134071926,-2.0,202002
IN,114,258,-5.087280865147272,-2.0,192001
IN,114,22,-5.832070060821166,-2.0,201901
IN,114,16,-4.540409801342253,-2.0,201902
IN,114,13,-6.647144413088943,-2.0,201912
IN,114,1700,-4.955734044097509,-2.0,202001
IN,114,1690,-4.885747821664961,-2.0,202002
IN,115,18,-6.022163687836276,-2.0,192001
IN,115,6,-5.701251324063988,-2.0,201901
IN,115,39,-7.088659730947275,-2.0,201902
IN,115,3,-3.91737891737892,-2.0,201912
IN,115,279,-4.032385544283797,-2.0,202001
IN,115,226,-4.684430054816129,-2.0,202002
IN,116,6,-7.154421513408359,-2.0,202001
IN,116,2,-4.08997955010225,-2.0,202002
IN,120,720,-2.8303706271594202,-4.0,192001
IN,120,50,-3.128503582045074,-4.0,201901
IN,120,33,-3.808658262535564,-4.0,201902
IN,120,15,-5.286641807311041,-4.0,201912
IN,120,4381,-3.3855566508668726,-4.0,202001
IN,120,4563,-2.935384485004936,-4.0,202002
IN,121,9,-0.6276552705227566,-4.0,192001
IN,121,8,-4.086913557252529,-4.0,202002
IN,122,15,-2.6426440235352575,-4.0,192001
IN,122,1,-3.54609929078015,-4.0,201901
IN,122,62,-1.914253791923456,-4.0,202001
IN,122,50,-1.9102789990104214,-4.0,202002
IN,123,2,-6.428899433644575,-4.0,192001
IN,123,1,-4.63678516228748,-4.0,201902
IN,123,20,-4.444632460408789,-4.0,202001
IN,123,17,-5.709517898458656,-4.0,202002
IN,124,29,-5.16534215767702,-4.0,192001
IN,124,4,-4.059771028569338,-4.0,201901
IN,124,8,-1.7391569812374525,-4.0,201902
IN,124,154,-3.947392785250469,-4.0,202001
IN,124,139,-4.045930050489432,-4.0,202002
IN,125,41,-2.8386346947754926,-5.0,192001
IN,125,3,-2.3426599104061103,-5.0,201902
IN,125,568,-2.4159466480754537,-5.0,202001
IN,125,420,-1.3250842084140508,-5.0,202002
IN,126,1,0.0,-5.0,202001
IN,127,6,-3.135241116365687,-5.0,192001
IN,127,5,-0.945797165861566,-5.0,201902
IN,127,35,-2.7068765016186163,-5.0,202001
IN,127,45,-2.6820744175356603,-5.0,202002
IN,128,37,-3.2949247696169577,-5.0,192001
IN,128,8,-4.81194052025886,-5.0,201901
IN,128,5,-3.8537016174749583,-5.0,201902
IN,128,282,-3.896221794911299,-5.0,202001
IN,128,307,-3.233714371136283,-5.0,202002
IN,129,4,-5.479618702292792,-5.0,192001
IN,129,1,-1.99004975124378,-5.0,201901
IN,129,1,-4.23497267759563,-5.0,201912
IN,129,54,-2.628315142830191,-5.0,202001
IN,129,22,-1.1467696817631432,-5.0,202002
IN,130,237,-3.7705684013635357,-4.4,192001
IN,130,2,-4.44726810673444,-4.4,201001
IN,130,18,-3.771597286224364,-4.4,201901
IN,130,12,-6.016043651490302,-4.4,201902
IN,130,5,-2.76539159147826,-4.4,201912
IN,130,1337,-3.7195588630223253,-4.4,202001
IN,130,1422,-3.4053185606974155,-4.4,202002
IN,131,27,-4.587603421632858,-5.8,192001
IN,131,1,-6.44257703081233,-5.8,201902
IN,131,90,-3.5329738639854718,-5.8,202001
IN,131,58,-2.60459370088845,-5.8,202002
IN,132,4,-3.1836487755544303,-5.8,192001
IN,132,8,-3.1465094161950073,-5.8,202001
IN,132,4,-2.022061937034445,-5.8,202002
IN,133,62,-4.211707423522297,-5.8,192001
IN,133,2,-2.95639320029564,-5.8,201901
IN,133,6,-7.013083556348495,-5.8,201912
IN,133,268,-5.2365477383537655,-5.8,202001
IN,133,162,-5.306765509930163,-5.8,202002
IN,134,10,-3.5196819558684047,-5.8,202001
IN,134,3,-2.5538825990189267,-5.8,202002
IN,136,2,-3.610861914291625,-7.0,202001
IN,138,53,-5.2778126439499715,-7.0,192001
IN,138,3,-4.11529380067439,-7.0,201901
IN,138,2,-2.813373588281335,-7.0,201912
IN,138,501,-4.356532670345715,-7.0,202001
IN,138,364,-4.2450390428900455,-7.0,202002
IN,139,16,-5.273412139710431,-7.0,192001
IN,139,13,-0.24606922858865232,-7.0,201901
IN,139,1,-2.39520958083832,-7.0,201902
IN,139,68,-1.8913014581916063,-7.0,202001
IN,139,150,-4.684129686375786,-7.0,202002
IN,140,98,-5.164259206819097,-6.5,192001
IN,140,4,-6.528528739258674,-6.5,201901
IN,140,8,-4.459341652258386,-6.5,201902
IN,140,7,-4.387681832712682,-6.5,201912
IN,140,751,-5.7608234579217,-6.5,202001
IN,140,553,-5.7879882483182525,-6.5,202002
IN,141,1431,-4.5537231661956525,-6.5,192001
IN,141,105,-4.863310736789941,-6.5,201901
IN,141,145,-5.205472080231499,-6.5,201902
IN,141,215,-5.029990865855891,-6.5,201912
IN,141,7434,-4.584705461989216,-6.5,202001
IN,141,4989,-4.3807080986283955,-6.5,202002
IN,142,6,-4.929509857074148,-6.5,192001
IN,142,24,-4.7572271555274765,-6.5,202001
IN,142,62,-5.9868881979088036,-6.5,202002
IN,143,16,-3.728875953034934,-6.5,192001
IN,143,6,-2.846592280055925,-6.5,201912
IN,143,191,-4.064121133383535,-6.5,202001
IN,143,119,-3.911898856086036,-6.5,202002
IN,144,5,-4.81453520874602,-7.5,192001
IN,144,1,-3.83747178329571,-7.5,201912
IN,144,77,-5.409408468436477,-7.5,202001
IN,144,79,-6.102778344049576,-7.5,202002
IN,145,36,-5.756837713676782,-7.5,192001
IN,145,3,-5.9648459648459635,-7.5,201901
IN,145,4,-5.765759831368155,-7.5,201902
IN,145,7,-4.0599770532822195,-7.5,201912
IN,145,257,-6.256531123049836,-7.5,202001
IN,145,287,-6.567299067182964,-7.5,202002
IN,150,32,-0.9204809446683965,-7.2,192001
IN,150,3,-2.3217247097844136,-7.2,201901
IN,150,4,1.3312275068664676,-7.2,201902
IN,150,113,-1.480507347326714,-7.2,202001
IN,150,141,-1.21507471681955,-7.2,202002
IN,151,4,-2.3832586449912476,-7.2,192001
IN,151,1,-6.60714285714285,-7.2,201901
IN,151,41,-4.4584938750907055,-7.199999999999999,202001
IN,151,49,-3.4507496916981952,-7.2,202002
IN,152,5,-4.606822245480756,-7.2,192001
IN,152,2,-8.33333333333334,-7.2,201901
IN,152,86,-3.5245400743218336,-7.2,202001
IN,152,71,-3.393585343123884,-7.2,202002
IN,153,52,-3.7399951844626673,-7.200000000000001,192001
IN,153,2,0.8262203914377801,-7.2,201902
IN,153,198,-3.6516376235619448,-7.200000000000001,202001
IN,153,318,-4.540304389710849,-7.199999999999999,202002
IN,154,29,-2.4377598199290023,-7.2,192001
IN,154,2,-4.864177245382026,-7.2,201901
IN,154,3,-4.20964067515792,-7.2,201902
IN,154,258,-3.0733399530613887,-7.2,202001
IN,154,405,-3.329726385760955,-7.2,202002
IN,160,151,-3.3376775694540743,-4.0,192001
IN,160,27,-3.8325948769958247,-4.0,201901
IN,160,30,-2.0993529554598562,-4.0,201902
IN,160,15,-3.7067270051899706,-4.0,201912
IN,160,1369,-3.46409618618479,-4.0,202001
IN,160,1569,-3.3096660004195226,-4.0,202002
IN,161,42,-4.237603940754815,-4.0,192001
IN,161,8,0.9369423620241025,-4.0,201901
IN,161,2,-1.35135135135135,-4.0,201902
IN,161,5,-2.38144717934455,-4.0,201912
IN,161,190,-1.4671281755921448,-4.0,202001
IN,161,141,-3.0731045971426254,-4.0,202002
IN,162,3,-1.7967692583171233,-5.599999999999999,192001
IN,162,43,-3.170988644422058,-5.6,202001
IN,162,11,-2.79436400887604,-5.6,202002
IN,163,21,-4.062785085978281,-8.0,192001
IN,163,2,-3.47003154574132,-8.0,201901
IN,163,2,-3.938000443718355,-8.0,201902
IN,163,330,-3.3615388001400994,-8.0,202001
IN,163,196,-2.6879400193621428,-8.0,202002
IN,164,36,-2.307421894867063,-7.0,192001
IN,164,1,-3.50194552529183,-7.0,201902
IN,164,4,-0.8477557337835899,-7.0,201912
IN,164,161,-3.359388180716633,-7.0,202001
IN,164,103,-1.7110204106858906,-7.0,202002
IN,166,2,-2.21327967806842,-7.0,192001
IN,166,1,-10.8045977011495,-7.0,201902
IN,166,13,-3.083583551069097,-7.0,202001
IN,166,85,-3.6884585521189206,-7.0,202002
IN,170,16,-5.263239371567053,-7.0,192001
IN,170,3,-5.432730677144086,-7.0,201901
IN,170,7,-5.468727378486975,-7.0,201902
IN,170,17,-3.065847610093396,-7.0,201912
IN,170,223,-6.5652509762409075,-7.0,202001
IN,170,150,-5.694326644793782,-7.0,202002
IN,171,118,-4.917461905965449,-9.2,192001
IN,171,10,-5.140347297787171,-9.2,201901
IN,171,4,-2.01247165532879,-9.2,201902
IN,171,10,-6.776821347209063,-9.2,201912
IN,171,665,-5.072595114188443,-9.2,202001
IN,171,660,-5.258750194171621,-9.2,202002
IN,172,214,-3.411278648334885,-5.0,192001
IN,172,41,-2.700297081041194,-5.0,201901
IN,172,43,-4.353129960626192,-5.0,201902
IN,172,8,-2.8409002031184176,-5.0,201912
IN,172,1438,-3.464373403754048,-5.0,202001
IN,172,1564,-3.6097228403225414,-5.0,202002
IN,173,887,-5.381012050623168,-5.0,192001
IN,173,161,-6.229074416735013,-5.0,201901
IN,173,151,-5.891691963242713,-5.0,201902
IN,173,85,-5.507406843628859,-5.0,201912
IN,173,6843,-5.8096535554836315,-5.0,202001
IN,173,6220,-5.962106702732362,-5.0,202002
IN,174,32,-4.268454541249181,-5.0,192001
IN,174,8,-4.159217286214191,-5.0,201901
IN,174,9,-3.7463637397819056,-5.0,201902
IN,174,135,-3.4108158599045346,-5.0,202001
IN,174,208,-4.361725493545077,-5.0,202002
IN,175,110,-6.106430477619956,-9.0,192001
IN,175,3,-6.9310323725598195,-9.0,201901
IN,175,2,-8.97832817337461,-9.0,201902
IN,175,30,-6.209050422978289,-9.0,201912
IN,175,552,-6.469392808145941,-9.0,202001
IN,175,571,-6.705974089017553,-9.0,202002
IN,180,150,-6.336266888860223,-9.0,192001
IN,180,15,-7.667816659590907,-9.0,201901
IN,180,26,-5.444300395884225,-9.0,201902
IN,180,23,-5.492957382061335,-9.0,201912
IN,180,1204,-6.617265476383755,-9.0,202001
IN,180,1489,-6.575232833711389,-9.0,202002
IN,181,76,-6.032576070041968,-9.0,192001
IN,181,9,-4.565222302804533,-9.0,201901
IN,181,1,-8.23170731707317,-9.0,201902
IN,181,316,-4.712204316089895,-9.0,202001
IN,181,217,-5.821499397279077,-9.0,202002
IN,182,192,-6.418059249112968,-9.2578125,192001
IN,182,3,-0.9936766034327,-9.0,201001
IN,182,29,-7.196193630783439,-9.189655172413794,201901
IN,182,43,-5.572931047318232,-9.151162790697674,201902
IN,182,8,-6.061937622248555,-9.3125,201912
IN,182,2072,-7.476304957473791,-9.169642857142858,202001
IN,182,1889,-7.281326050394969,-9.228692429857068,202002
IN,183,19,-4.802353779256416,-10.0,192001
IN,183,22,-6.387680175067097,-10.0,201901
IN,183,21,-7.318632876967547,-10.0,201902
IN,183,75,-5.8582875777799845,-10.0,202001
IN,183,79,-6.745754776526661,-10.0,202002
IN,185,3,-4.301651048639003,-8.0,192001
IN,185,8,-5.613679387697985,-8.0,202001
IN,185,3,-6.403557022368883,-8.0,202002
IN,186,30,-4.491242864715062,-10.0,192001
IN,186,1,-2.85194174757282,-10.0,201902
IN,186,275,-5.3276662700976605,-10.0,202001
IN,186,204,-3.654730152617969,-10.0,202002
IN,190,878,-5.050506538450371,-10.0,192001
IN,190,6,-7.177033492822969,-10.0,201001
IN,190,99,-5.235614990094499,-10.0,201901
IN,190,112,-5.8765138757672135,-10.0,201902
IN,190,44,-5.187743830058671,-10.0,201912
IN,190,5649,-5.16817792215242,-10.0,202001
IN,190,6445,-5.418988867317378,-10.0,202002
IN,191,20,-4.903161578173636,-9.5,192001
IN,191,2,-8.7121212121212,-9.5,201901
IN,191,5,-4.0983606557377,-9.5,201902
IN,191,4,-5.1622683420282796,-9.5,201912
IN,191,238,-4.8600145148144955,-9.5,202001
IN,191,406,-4.804373396371646,-9.5,202002
IN,192,35,-4.904829385627699,-9.5,192001
IN,192,8,0.38003721887552766,-9.5,201901
IN,192,6,-2.0712715188055353,-9.5,201902
IN,192,357,-2.218361602682808,-9.5,202001
IN,192,458,-2.7570866999393244,-9.5,202002
IN,193,139,-3.739028794170661,-10.0,192001
IN,193,26,-1.9203085285135346,-10.0,201901
IN,193,40,-3.5488071921511946,-10.0,201902
IN,193,9,-3.613636574406622,-10.0,201912
IN,193,1966,-4.416948973778961,-10.0,202001
IN,193,2144,-4.679237417318266,-10.0,202002
IN,194,9,-6.152579620374527,-10.0,192001
IN,194,6,-6.202228812522924,-10.0,201901
IN,194,1,-4.50819672131148,-10.0,201912
IN,194,122,-3.4262821688126115,-10.0,202001
IN,194,49,-4.945350933722534,-10.0,202002
IN,195,36,-4.399584589834985,-10.0,192001
IN,195,8,-4.920392753470634,-10.0,201901
IN,195,18,-4.4893270187973435,-10.0,201902
IN,195,4,-6.350526059318987,-10.0,201912
IN,195,81,-2.8542058922855866,-10.0,202001
IN,195,101,-3.184346293012623,-10.0,202002
IN,196,1,-9.25324675324679,-9.5,201901
IN,196,10,-5.247635510218113,-9.5,202001
IN,196,14,-7.458024431999801,-9.5,202002
IN,201,2,-4.682559411355275,-9.5,202002
IN,202,25,-7.008506338735014,-10.0,202001
IN,202,32,-5.88256865604116,-10.0,202002
IN,203,15,-5.835695480546646,-10.0,192001
IN,203,34,-2.8515049144599462,-10.0,202001
IN,203,30,-3.652383038742094,-10.0,202002
IO,020,4,-1.724092167004795,3.0,202001
IO,033,1,0.282087447108607,5.2,202002
IO,036,1,4.12371134020618,4.0,192001
IO,040,2,2.26171243941842,1.0,192001
IO,040,2,2.54777070063695,1.0,202001
IO,042,2,2.26171243941842,1.9,192001
IO,042,12,-0.6312818866860641,1.8999999999999997,202001
IO,042,6,0.221728331742438,1.8999999999999997,202002
IO,043,2,2.26171243941842,2.8,192001
IO,043,10,-1.130031100699495,2.8,202001
IO,043,6,0.221728331742438,2.7999999999999994,202002
IO,050,1,-2.01923076923077,3.5,202001
IO,052,1,-0.88339222614841,3.5,202001
IO,073,1,-2.84292821606255,7.4,192001
IO,090,7,-2.228683611932342,-2.0,202001
IO,128,1,-3.60360360360361,-5.0,202001
IO,129,1,-3.60360360360361,-5.0,202001
IO,154,1,-2.84292821606255,-7.2,192001
IO,154,2,0.282087447108607,-7.2,202002
IO,190,2,-2.31246474901297,-10.0,202001
IP,050,2,1.1268729729912699,3.5,202002
IP,087,2,1.1268729729912699,10.0,202002
IR,010,2389,-5.309768369281353,0.0,192001
IR,010,5,-3.3498223794142903,0.0,201001
IR,010,38,-4.320034241366312,0.0,201901
IR,010,16,-2.6919009372567793,0.0,201902
IR,010,53,-5.401135529297858,0.0,201912
IR,010,12056,-4.523429110026506,0.0,202001
IR,010,3648,-3.9807881007995785,0.0,202002
IR,011,60,-5.816481883227734,-0.1,192001
IR,011,2,-4.7227408185774244,-0.1,201912
IR,011,316,-4.506816490740806,-0.1,202001
IR,011,96,-4.475607442866223,-0.10000000000000002,202002
IR,012,871,-5.840779407690678,-0.4,192001
IR,012,19,-4.4447932590928145,-0.4,201901
IR,012,29,-4.9854372817800146,-0.4,201912
IR,012,3358,-4.931200212784455,-0.4,202001
IR,012,1003,-4.432535464785476,-0.4,202002
IR,013,610,-5.040276817513261,0.4,192001
IR,013,15,-3.8773703155671457,0.4,201901
IR,013,2,-3.377411002803215,0.4,201902
IR,013,19,-4.158620071052209,0.4,201912
IR,013,2837,-4.471438938973467,0.39999999999999997,202001
IR,013,900,-3.8858661385123,0.4,202002
IR,014,218,-5.187117134600263,0.0,192001
IR,014,1,-1.53310104529616,0.0,201001
IR,014,1,-1.22605363984674,0.0,201002
IR,014,1,-9.19175911251981,0.0,201901
IR,014,1,-6.45161290322581,0.0,201902
IR,014,2,-0.34965034965035,0.0,201912
IR,014,1162,-4.457570338728269,0.0,202001
IR,014,322,-3.530724560227371,0.0,202002
IR,015,163,-5.386644320162958,0.0,192001
IR,015,2,-5.392326816398326,0.0,201901
IR,015,1,-7.36263736263736,0.0,201912
IR,015,930,-5.2407079010831525,0.0,202001
IR,015,267,-4.435697453153783,0.0,202002
IR,016,147,-6.547961149485677,-2.0,192001
IR,016,3,-5.95310270948647,-2.0,201901
IR,016,5,-5.903393128251888,-2.0,201902
IR,016,641,-5.83735434583503,-2.0,202001
IR,016,277,-5.357583157453709,-2.0,202002
IR,017,525,-5.748587914922214,0.0,192001
IR,017,1,-6.47540983606556,0.0,201002
IR,017,13,-5.450224287279208,0.0,201901
IR,017,34,-5.331236490031907,0.0,201912
IR,017,1536,-5.3328186158757696,0.0,202001
IR,017,292,-2.5584410002201974,0.0,202002
IR,018,286,-6.190186046024272,3.4,192001
IR,018,2,-3.577719585893975,3.4,201902
IR,018,14,-5.909056631870134,3.4,201912
IR,018,965,-5.2721864646022345,3.4,202001
IR,018,65,-3.565553710941588,3.4,202002
IR,019,57,-3.146102816934725,3.4,202001
IR,019,10,-2.184739271425946,3.4,202002
IR,020,1637,-5.3038286710626785,3.0,192001
IR,020,1,-1.19521912350598,3.0,201001
IR,020,46,-3.776911201828576,3.0,201901
IR,020,16,-1.9613078375058937,3.0,201902
IR,020,51,-6.106595723029259,3.0,201912
IR,020,8555,-4.393211935731642,3.0,202001
IR,020,2280,-3.8363401406791557,3.0,202002
IR,021,3,-2.6044446463247097,3.4,192001
IR,021,3,-7.705129437110784,3.4,201912
IR,021,195,-4.1904516070006315,3.4,202001
IR,021,21,-3.468070226429223,3.3999999999999995,202002
IR,022,25,-2.9378784805141205,3.2,192001
IR,022,203,-4.324582895864781,3.2,202001
IR,022,89,-3.922167532306875,3.2,202002
IR,023,25,-3.8650594735509616,3.4,192001
IR,023,237,-3.9812035011063522,3.4,202001
IR,023,77,-3.6614483129207867,3.4000000000000004,202002
IR,024,5,-6.690645174498914,-0.3,201912
IR,024,69,-6.2653345268745975,-0.3,202001
IR,024,69,-3.5053220498759616,-0.3,202002
IR,025,355,-6.649197729129503,-0.3,192001
IR,025,9,-4.109647772255031,-0.3,201912
IR,025,845,-4.980103232114876,-0.3,202001
IR,025,129,-4.756259734796332,-0.3,202002
IR,026,74,-4.539912366744644,4.0,192001
IR,026,1,-0.57803468208093,4.0,201901
IR,026,5,-5.708755760368662,4.0,201912
IR,026,400,-3.5932058726525002,4.0,202001
IR,026,129,-3.171348178549689,4.0,202002
IR,027,24,-5.251361996308752,4.0,192001
IR,027,104,-3.421420980528529,4.0,202001
IR,027,34,-2.666465833160474,4.0,202002
IR,028,3,-3.5248656572719335,4.0,192001
IR,028,2,-6.332123639093985,4.0,201912
IR,028,17,-4.469707801469433,4.0,202001
IR,028,2,-6.11997901678658,4.0,202002
IR,030,494,-5.213318364441328,4.0,192001
IR,030,29,-4.364006006397999,4.0,201901
IR,030,2,-3.011500805129455,4.0,201902
IR,030,5,-5.42060626895609,4.0,201912
IR,030,3237,-4.017793957543347,4.0,202001
IR,030,1099,-3.8998595450420934,4.0,202002
IR,031,32,-2.6801086757263124,5.2,192001
IR,031,9,-4.704065587904569,5.2,201901
IR,031,4,-5.49189983636697,5.2,201912
IR,031,385,-3.4370485019547545,5.2,202001
IR,031,84,-2.726039800305015,5.2,202002
IR,032,25,-6.454802527042164,4.5,192001
IR,032,5,-5.954829241469358,4.5,201912
IR,032,170,-3.7344987538072565,4.5,202001
IR,032,26,-0.4471673132251468,4.5,202002
IR,033,120,-5.152602299782578,5.2,192001
IR,033,2,-2.95081967213115,5.2,201901
IR,033,397,-4.131149577816255,5.232241813602016,202001
IR,033,180,-2.6100784247744957,5.204444444444444,202002
IR,034,4,-4.70255492844184,7.0,202001
IR,034,8,-4.367466158292531,7.0,202002
IR,035,38,-4.86588229099706,7.0,192001
IR,035,3,-5.470739319185017,7.0,201901
IR,035,395,-4.2266031590078175,7.0,202001
IR,035,101,-3.719071969506099,7.0,202002
IR,036,547,-4.812822688621925,4.0,192001
IR,036,15,-2.9243318976399046,4.0,201901
IR,036,1,-1.30718954248366,4.0,201902
IR,036,64,-3.67442901899457,4.0,201912
IR,036,4183,-3.583671841815167,4.0,202001
IR,036,1406,-2.9092674787185935,4.0,202002
IR,037,5,-7.114221724524074,5.0,192001
IR,037,67,-4.037295983535165,5.0,202001
IR,037,22,-3.191158203617678,5.0,202002
IR,038,40,-6.328611118360793,7.0,192001
IR,038,21,-3.985729963125454,7.0,202001
IR,038,11,-5.689443196139714,7.0,202002
IR,039,45,-3.4802040041752744,5.0,202001
IR,039,1,-6.01851851851852,5.0,202002
IR,040,2082,-5.220447626412895,1.0,192001
IR,040,39,-3.5131835963926368,1.0,201901
IR,040,20,-0.6415913112186284,1.0,201902
IR,040,118,-3.8806226155653194,1.0,201912
IR,040,9876,-3.6756812243295816,1.0,202001
IR,040,3325,-2.590701509515803,1.0,202002
IR,041,123,-4.653858469356912,1.0,192001
IR,041,482,-4.310573886766393,1.0,202001
IR,041,51,-5.058106471421465,1.0,202002
IR,042,1821,-5.019910295085181,1.9,192001
IR,042,106,-3.1547446531206917,1.8999999999999997,201901
IR,042,29,-3.338427095884359,1.9,201902
IR,042,76,-3.976999296258944,1.9000000000000001,201912
IR,042,9963,-4.123133066489255,1.9000000000000001,202001
IR,042,4450,-3.436307901420684,1.9,202002
IR,043,1612,-5.02378152433317,2.8,192001
IR,043,67,-3.1024436614491506,2.8,201901
IR,043,26,-4.086633907663174,2.8,201902
IR,043,71,-4.06886047002886,2.8,201912
IR,043,8933,-4.154646394382005,2.8,202001
IR,043,4098,-3.4310300709154613,2.8,202002
IR,044,14,-4.618924871890745,2.5,192001
IR,044,3,-4.400310060704274,2.5,201901
IR,044,139,-4.485909629485704,2.5,202001
IR,044,161,-3.648563704768497,2.5,202002
IR,045,52,-5.086192013776555,5.0,192001
IR,045,4,-7.87309048178614,5.0,201001
IR,045,3,-3.0577576443941203,5.0,201901
IR,045,345,-3.526821231236728,5.0,202001
IR,045,111,-2.4523529986610706,5.0,202002
IR,046,834,-4.4906877048702265,7.0,192001
IR,046,52,-3.463619487166921,7.0,201901
IR,046,19,-2.307420971301171,7.0,201902
IR,046,135,-5.319519904783146,7.0,201912
IR,046,4622,-3.5549290119656485,7.0,202001
IR,046,1768,-2.7351160717140384,7.0,202002
IR,050,272,-4.161179123978738,3.5,192001
IR,050,13,-2.1849907001431443,3.5,201901
IR,050,1,-2.84090909090909,3.5,201902
IR,050,4,-3.2162876406971477,3.5,201912
IR,050,2516,-3.744765292058395,3.5,202001
IR,050,672,-2.6682042482117763,3.5,202002
IR,051,1678,-4.64995239111005,3.4,192001
IR,051,2,-1.39534883720931,3.4,201001
IR,051,80,-4.451487012107461,3.4,201901
IR,051,10,-2.7387155017767455,3.4,201902
IR,051,42,-4.17301728348886,3.3999999999999995,201912
IR,051,7121,-3.9908231670425747,3.4,202001
IR,051,2236,-2.9770273896342627,3.4,202002
IR,052,59,-5.2647009895451236,3.5,192001
IR,052,247,-4.839747574774099,3.5,202001
IR,052,56,-3.6001127033559785,3.5,202002
IR,053,6,-4.475946253190582,3.7999999999999994,192001
IR,053,69,-5.429905657322337,3.8,202001
IR,053,38,-2.4381678994321274,3.8000000000000003,202002
IR,054,13,-5.893894827986492,6.0,192001
IR,054,44,-3.0378699260363864,6.0,202001
IR,054,17,-2.5354867144823565,6.0,202002
IR,055,31,-7.333025797867875,7.0,192001
IR,055,315,-6.047508432051616,7.0,202001
IR,055,41,-4.882191681886999,7.0,202002
IR,056,8,-5.202668366486339,7.0,192001
IR,056,63,-5.5991658176475125,7.0,202001
IR,056,23,-5.6276735095358985,7.0,202002
IR,057,258,-4.920595279896723,8.0,192001
IR,057,31,-2.7141193431122037,8.0,201901
IR,057,16,-4.11764705882353,8.0,201902
IR,057,1,-4.70249520153551,8.0,201912
IR,057,2579,-3.8092372523084825,8.0,202001
IR,057,705,-2.4063735226995018,8.0,202002
IR,060,336,-4.654414931953313,6.0,192001
IR,060,2,-0.39113428943938,6.0,201901
IR,060,1,-0.367647058823531,6.0,201902
IR,060,15,-4.2869246376960515,6.0,201912
IR,060,1401,-4.054836321402059,6.0,202001
IR,060,530,-3.4406091694608114,6.0,202002
IR,061,127,-3.569881016751167,6.4,192001
IR,061,24,-4.641864042299896,6.400000000000001,201901
IR,061,3,-1.3776231111090134,6.400000000000001,201902
IR,061,9,-5.424101625893238,6.4,201912
IR,061,533,-3.182524636244483,6.4,202001
IR,061,292,-2.3768510980296833,6.4,202002
IR,062,116,-4.220060584987041,7.4,192001
IR,062,2,-2.96523517382413,7.4,201901
IR,062,27,-3.0355039034457474,7.4,201912
IR,062,509,-3.425542669882627,7.4,202001
IR,062,50,-3.8620638070793065,7.4,202002
IR,063,14,-3.647400208859327,7.4,202001
IR,063,13,-3.892646802025667,7.4,202002
IR,064,13,-4.134412098687489,7.0,192001
IR,064,2,-7.03703703703704,7.0,201902
IR,064,72,-4.255626293304663,7.0,202001
IR,064,21,-5.277969399536399,7.0,202002
IR,070,246,-5.422551212224641,7.0,192001
IR,070,9,-3.9595843064051186,7.0,201001
IR,070,9,-3.704241870122599,7.0,201901
IR,070,1,-1.38568129330254,7.0,201902
IR,070,1,-1.48423005565862,7.0,201912
IR,070,763,-3.8925884155592936,7.0,202001
IR,070,273,-3.2951062675835523,7.0,202002
IR,071,176,-4.440553787722885,7.4,192001
IR,071,2,-4.9638718655498195,7.4,201901
IR,071,15,-1.9739692957966206,7.4,201902
IR,071,3,-4.65949820788531,7.400000000000001,201912
IR,071,1262,-3.8799577817729847,7.400000000000001,202001
IR,071,298,-3.3123606394322103,7.400000000000001,202002
IR,072,397,-5.6056457539470355,8.3,192001
IR,072,7,-4.197970682039157,8.3,201901
IR,072,2,-5.41364186327888,8.3,201902
IR,072,814,-4.5036979031954125,8.3,202001
IR,072,102,-3.161084383576172,8.3,202002
IR,073,21,-4.041830192349925,7.4,192001
IR,073,2,-1.86567164179105,7.4,201912
IR,073,204,-4.610010371494453,7.4,202001
IR,073,93,-4.620016324003142,7.4,202002
IR,074,2,-2.0985401459854,8.5,192001
IR,074,12,-6.512624818120024,8.5,202001
IR,074,4,-1.8049716517692151,8.5,202002
IR,075,10,-3.4895854770152837,7.0,192001
IR,075,62,-2.303547219847149,7.0,202001
IR,075,30,-3.754736181035228,7.0,202002
IR,080,258,-5.155570859310691,5.0,192001
IR,080,8,-4.6513146183868335,5.0,201901
IR,080,4,1.5029302952178452,5.0,201902
IR,080,5,-3.398201798201798,5.0,201912
IR,080,1325,-4.468079937172952,5.0,202001
IR,080,503,-3.695422645878596,5.0,202002
IR,081,19,-6.010505511084991,5.0,192001
IR,081,4,-10.82591680546045,5.0,201901
IR,081,1,-7.40740740740741,5.0,201912
IR,081,115,-4.832276037470879,5.0,202001
IR,081,106,-4.933115533618984,5.0,202002
IR,082,12,-5.831908292384203,5.0,192001
IR,082,7,-5.381110050348497,5.0,202001
IR,083,55,-5.317972678937191,5.0,192001
IR,083,12,-4.759529743640866,5.0,201901
IR,083,8,-6.199280383571905,5.0,201902
IR,083,315,-4.8657770350277305,5.0,202001
IR,083,104,-4.370209571614716,5.0,202002
IR,084,216,-5.114587420728913,7.0,192001
IR,084,4,-4.9924135449915,7.0,201901
IR,084,9,-1.6579525731282942,7.0,201902
IR,084,18,-4.495793188591814,7.0,201912
IR,084,1542,-4.4014139886511385,7.0,202001
IR,084,624,-4.449355968689877,7.0,202002
IR,085,28,-5.647121378660601,7.0,192001
IR,085,1,-5.40540540540541,7.0,201901
IR,085,2,-4.572020648889779,7.0,201912
IR,085,215,-4.299523187544029,7.0,202001
IR,085,73,-3.9900902022519014,7.0,202002
IR,086,71,-6.223249388002237,9.0,192001
IR,086,92,-4.271112741174214,9.0,202001
